household_key,AGE_DESC,INCOME_DESC,MARITAL_STATUS_CODE,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10
1299,35-44,15-24K,U,Renter,2 Adults Kids,4,2,840361,834484,845078,845896,866227,868205,855488,897125,6534178,9526410
1300,45-54,50-74K,A,Homeowner,2 Adults Kids,4,2,820165,840361,857390,851515,6534178,1106523,1133018,1051093,927191,995242
1301,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,857390,847982,882138,917839,9707137,1058997,936706,866227,886125,1113588
1302,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,845896,6534178,1058997,995242,10456579,961785,13911022,1132948,822523
1303,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,830503,834484,840361,879445,857006,6534178,6544236,1091365,905582
1304,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,935796,947715,1077143,876285,1106523,1122085,1118623,871611,994928
1305,19-24,Under 15K,B,Renter,1 Adult Kids,2,1,840361,831509,834484,856772,1051323,6534178,6534166,995242,837644,1069538
1306,45-54,Under 15K,U,Unknown,Unknown,1,None/Unknown,820165,823721,830304,840361,847982,907014,897125,6534166,861701,1070015
1307,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,6534178,9802914,1095275,862139,1025805,1053690,1005186,910291,12673453
1308,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1029743,9526410,1082185,904360,995242,1005609,15927403,1129982,15927850,946276
1309,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1404121,859571,865856,859010,1053690,1089021,1071939,1211227,1205332,963354
1310,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,6534178,1071939,8090521,833025,914190,5590287,1133827,1120741
1311,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,865456,914190,904360,905582,823758,857849,826249,9526410,964968
1312,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,827656,840361,829323,844818,841035,856772,6534178,1050229,883404
1313,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,867188,1048462,995785,822407,914190,1106390,983936,867519,1007195,929668
1314,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,847982,867188,6534178,6534166,1102416,1082185,963365,1070015,923746
1315,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,904360,948665,1135681,10355799,886925,886959,5569207,897224,988235
1316,55-64,35-49K,U,Unknown,2 Adults No Kids,2,None/Unknown,840361,856772,6534178,1082185,982790,1029743,1022003,925626,896369,893400
1317,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,831509,858918,882441,1138292,1016298,5568489,1108168,995242,5568378
1318,65+,50-74K,A,Homeowner,2 Adults No Kids,2,None/Unknown,834484,865178,914190,6534178,904241,6632744,1043506,947427,1003600,1092906
1319,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,995242,1117500,995785,1082185,1058997,866227,904360,968215
1320,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827671,1126310,9527223,964327,860890,899580,9526730,1095700,905539,883916
1321,19-24,35-49K,U,Unknown,2 Adults No Kids,2,None/Unknown,820165,840361,1043095,892008,1133018,1107661,930917,869622,981591,1106523
1322,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827656,905217,1097661,9706806,1111230,1134454,838186,5996426,938566,1044078
1323,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,951526,8090521,1106523,1113588,1134294,1029624,862137,927191,1061220,1062966
1324,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,834484,860776,924610,865456,857849,900491,1003188,938566,907647
1325,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,856772,860776,1015826,957057,927191,1076571,12729452,1057365
1326,45-54,Under 15K,U,Homeowner,Single Male,1,None/Unknown,820165,823990,845078,834631,831509,840361,849264,860776,851515,847982
1327,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860776,6534178,1069609,1095329,1024584,1116741,840260,5564067,1003600,982960
1328,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,849264,907014,6534178,844165,995242,1132770,875089,912681
1329,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,6534178,890695,910032,1096548,1088740,908531,962229,995785,824073
1330,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,6534178,1133018,1016800,1106523,6904419,910032,859075,1007195,6633167
1331,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860651,995242,1031316,1029743,1124520,1029252,890610,849843,959345,1011300
1332,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,860776,6534178,1007195,986947,911878,951412,912287,996028
1333,45-54,125-149K,U,Homeowner,2 Adults Kids,4,2,820165,823721,861272,888586,1082185,9858662,1053988,1043064,1126899,1128016
1334,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,911215,883404,879755,866227,904360,938217,987480,1001148,1085604,844165
1335,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,6534178,9655244,835973,862349,970119,1010681,861272,901062,12257705
1336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823721,827656,844818,840361,830156,845307,847982,914190,1123842,926905
1337,45-54,50-74K,U,Homeowner,2 Adults Kids,4,2,840361,6534178,908531,994928,983584,952317,913202,1029743,1080414,995679
1338,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,856772,6534178,1133018,839849,989985,16809471,1092026,874736,908940,934427
1339,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8090521,989101,5569230,8090532,8090537,935993,6533236,8090509,5570048,985181
1340,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,990251,6773215,994807,898934,955552,1069348,1108048,8160319,849843
1341,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,995242,1072330,967751,906763,898309,1128665,1124729,13095132,13511937,1133018
1342,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,871085,978974,1130452,823721,821867,819312,820165,821815,823990
1343,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1005186,844685,893851,8276172,857849,5995246,1101173,1040842,917494,18006037
1344,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,1082185,1090375,1113588,961873,1135222,1098435,981760,1131713,1051283
1345,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830156,840361,1029743,988009,5569845,951590,1057503,895540,5569230,914190
1346,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,480014,6534178,1095712,616588,866211,1118393,1127831,766619,1055863,820160
1347,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860776,6534178,6533889,6534166,925626,849202,1031864,1051093,9396664,15596094
1348,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,962274,1082185,968215,879528,1127831,866211,9242918,995853,967063,820518
1349,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,823990,830304,834484,844818,845307,860776,847982,901062,879445
1350,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,6534178,981760,935302,951746,9527487,14043823,900491,898980
1351,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1133018,1137701,1106523,889692,9553323,9365106,860975,12457233,896369,1015247
1352,35-44,75-99K,U,Homeowner,2 Adults No Kids,2,None/Unknown,820165,840361,861272,872137,900802,6534178,871722,935200,915349,1127141
1353,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,834631,834484,845078,865456,6533889,6534178,954642,833025,995242
1354,65+,15-24K,B,Homeowner,2 Adults No Kids,2,None/Unknown,820165,840361,6534178,995242,1003600,939578,1038217,849843,873085,867519
1355,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5571176,998373,927191,914190,1051626,190639,18119014,129193,824825,1072068
1356,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1070820,862349,939527,981760,869573,935284,951727,1010424,1105917,908408
1357,55-64,25-34K,A,Homeowner,2 Adults No Kids,2,None/Unknown,6534178,1096036,1070820,862349,1090017,5585735,5584808,5582789,860975,5586076
1358,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,829323,840361,866227,882138,859191,6534178,1036432,995242,999971
1359,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,990504,8203834,916122,1075368,849843,897125,893018,973861
1360,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,988208,845814,1087411,1082185,877798,968200,1076954,9859128,6034365,1089986
1361,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,847982,1007195,993913,853529,860776,867668,8090537,6034857,9553031,1077600
1362,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7169088,7169092,890604,1097350,1024306,1030569,987263,921406,7168026,924006
1363,25-34,15-24K,U,Unknown,1 Adult Kids,2,1,823990,834631,845307,882138,858918,867188,6534178,1013321,906502,1034956
1364,65+,100-124K,B,Homeowner,Single Female,1,None/Unknown,834484,840361,845307,860776,1082185,1005186,995242,847270,856252,1068750
1365,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,877358,8181378,1018859,1121410,939907,823721,821867,819312,821815,820165
1366,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,829323,840361,6534178,5585635,849843,1054654,1065593,927191,1082172,1015235
1367,35-44,75-99K,U,Homeowner,2 Adults Kids,3,1,820165,840361,834484,845078,849264,847982,866227,860776,857390,878285
1368,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,838867,834484,840361,877391,6534178,850559,938700,929668,858439,1023226
1369,25-34,Under 15K,B,Probable Renter,Single Male,1,None/Unknown,829323,845307,866227,879280,914190,985889,981760,1126899,929893,1082185
1370,65+,25-34K,U,Homeowner,2 Adults No Kids,2,None/Unknown,820165,840361,834484,844818,904360,867188,5563693,1099089,899624,820122
1371,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,856772,866227,6534178,1101907,993512,1100273,1029743,851865,927191,9526185
1372,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,845307,6534178,900072,858302,951590,1137775,1106523,1082185,964084,1094352
1373,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,904360,1102959,893721,1009918,944137,1107373,826566,7409923,5569471
1374,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,866227,1133018,1043006,892008,6979393,930917,937626,1080331,880150
1375,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,867188,872137,6534178,968215,927191,1007195,912553,1029743
1376,55-64,50-74K,U,Homeowner,Unknown,1,None/Unknown,820165,834484,840361,841905,845307,844818,857390,908213,907014,904360
1377,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1091365,866227,914190,1007269,925514,1054123,1126895,10311240,9676837
1378,25-34,100-124K,U,Unknown,Single Female,1,None/Unknown,834484,840361,860776,5585510,6534178,6552318,5587837,7466806,9396750,5587133
1379,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,840361,830156,844818,860776,849250,904360,907014,866227,879445
1380,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,911878,986947,908846,860776,995785,931411,931996,1000148,975604,901666
1381,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,18004970,1133018,12777678,1129421,873916,1106523,1124729,9655294,15717057,938566
1382,45-54,50-74K,U,Homeowner,2 Adults No Kids,2,None/Unknown,834484,830775,840361,914190,865501,867188,857540,952317,893400,933210
1383,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1077975,1018588,1135564,995785,12695508,1078991,935501,1003441,997506,1059891
1384,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,6534178,882441,849843,1004906,1007195,870420,847789,1133018,981760
1385,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,845078,852014,857390,907014,890909,1053763,951590,1029743,1075765
1386,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1108429,986912,1005186,906262,16769778,930917,821867,823721,821815
1387,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,882138,917438,854133,878996,1017369,9419441,9270367,1068504,990453,9297062
1388,35-44,100-124K,A,Unknown,2 Adults Kids,3,1,821867,840361,6534178,7440665,997025,1010190,5570383,872461,1022066,900491
1389,65+,100-124K,A,Homeowner,Single Female,2,None/Unknown,834484,858918,859676,1088740,1058997,838637,1028738,862535,1063112,964120
1390,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830156,840361,882138,868401,995242,1029743,1003421,994928,1050310,1050229
1391,45-54,50-74K,A,Homeowner,2 Adults No Kids,2,None/Unknown,823990,834484,837569,865178,860776,847982,904360,867188,872137,5703832
1392,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,830156,845078,837569,6534178,1018397,5569471,862349,913278,908531
1393,35-44,150-174K,B,Homeowner,Single Female,1,None/Unknown,820165,821867,823721,840361,861272,901062,872137,6534166,1051516,1010259
1394,45-54,50-74K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,860776,904360,9677202,1003600,862349,1082185,962229,1119051,873887
1395,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1048462,903674,8249513,860776,890882,904360,936634,6533608,1096509,1068292
1396,65+,125-149K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,834484,831509,840361,852014,847982,6534178,1038217,896369,1066893
1397,45-54,35-49K,B,Renter,Single Female,1,None/Unknown,840361,834484,907014,866227,6534166,6534178,970760,1106523,880150,1005186
1398,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6773219,5569471,6979160,928940,6552254,1011300,1100490,9704801,1034686,1074697
1399,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,5995597,986947,849098,907392,1053039,7167853,951746,1082185,995242
1400,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,897306,5582712,1101914,8293123,10457531,10457180,866043,9368132,1103808,9483663
1401,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,480014,6534178,906763,1015694,1044078,1058997,1042697,880599,896369,914190
1402,55-64,15-24K,U,Unknown,Single Male,1,None/Unknown,840361,860776,6534178,12949872,5592270,1119051,1082185,1041259,998373,5587043
1403,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,6534178,6544236,5569230,951590,1075368,863762,1052294,879755,916122
1404,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,847982,860776,826249,1029743,845193,9802643,995242,1050851,879528,889511
1405,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,872137,856772,6534178,995242,903325,911878,844179,982960,1082185
1406,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,860776,872137,6534178,6544236,919644,9245413,1116578,918368
1407,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,1048256,951590,1082185,861341,863664,995242,986947,1055504,951703
1408,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1056964,5574045,916909,5995596,947107,943858,1029743,882496,8090956,15452705
1409,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,908531,1022003,1116050,942565,1076608,1133018,1125219,1082185
1410,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,872137,865456,859191,6534178,844165,1044078,859075,849018,874972
1411,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,833310,1131344,1097418,924705,849843,823721,821867,819312,821815,820165
1412,45-54,50-74K,A,Homeowner,2 Adults Kids,3,1,835796,856772,9677202,1129671,820895,830192,1032512,901578,885290,1082185
1413,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8176091,9550431,8243829,8243534,9396767,981521,1054383,12328383,1119546,795766
1414,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,871162,962522,1002610,859010,17249789,8091550,1118235,916767,826120,898466
1415,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,838738,866227,397896,9296581,1095275,902640,862139,1077555,833025,1107553
1416,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1404121,6534178,1099862,908181,896862,857638,1130858,1044955,1022003,979746
1417,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,865456,6533889,6534166,5586658,967065,835243,994928,898980,973868
1418,25-34,35-49K,A,Homeowner,2 Adults Kids,3,1,820165,860776,6534178,1082185,1129296,948670,956672,976998,9878513,954778
1419,35-44,35-49K,U,Unknown,Single Female,1,None/Unknown,840361,834484,845078,866227,904360,905217,878285,6534178,1037894,1070015
1420,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830156,840361,854496,397896,995242,835576,849843,1029743,44433,110217
1421,35-44,50-74K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,834484,844818,840361,845307,849264,6534178,1082185,1096036,985893
1422,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1857673,2536564,7441391,874255,2049809,2058889,15977588,2037481,5999939,5704737
1423,45-54,15-24K,U,Unknown,Single Male,1,None/Unknown,820165,866227,6534178,1082185,9553031,958137,833715,986947,13008334,9445919
1424,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,883039,6534178,1082185,860776,914190,1029743,1082212,1024306,942088
1425,19-24,50-74K,B,Unknown,2 Adults Kids,3,1,840361,856772,868401,8090537,5569230,845193,1029743,8090509,1022003,951590
1426,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827656,860776,6534178,844165,1133018,1003600,5565322,908531,1127600,1135681
1427,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,907014,858918,882138,995242,826249,857849,999581,912681
1428,55-64,35-49K,U,Unknown,2 Adults No Kids,2,None/Unknown,823990,834484,840361,860776,847982,882138,6534166,6534178,6533889,5578494
1429,45-54,35-49K,B,Renter,Single Female,1,None/Unknown,926909,1031492,1058997,7168383,919948,1003524,906763,15596933,1129576,1126899
1430,35-44,35-49K,A,Homeowner,2 Adults Kids,3,1,820165,823721,825123,834484,836423,838738,845307,860776,847982,897125
1431,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,6534178,849901,866140,874112,1013982,1110572,1091499,999730,1015113
1432,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830156,1007195,995242,9220328,1083045,1065061,911432,970119,7443348,1073546
1433,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,910291,964356,981944,1051069,823721,821867,819312,820165,821815,823990
1434,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,845307,851515,854496,879280,866227,865456,1009482,1035715
1435,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,865456,1986106,931777,1015247,1029743,848015,8090537,1882311,1875848,1077793
1436,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5569230,1001475,1018050,1103317,5585510,878302,1110572,821867,823721,821815
1437,25-34,15-24K,A,Homeowner,1 Adult Kids,3,1,840361,860776,847982,914190,882138,6534178,995242,972742,917494,828143
1438,45-54,Under 15K,U,Unknown,Single Female,1,None/Unknown,878285,1082185,866871,1037863,962266,908846,1121193,1127831,10368498,1028816
1439,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,847982,878285,6534178,8090956,1050851,995242,859075,856252,827050,1080982
1440,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823721,867188,6534166,6534178,8090537,822407,908531,925626,1132770,938700
1441,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,856772,5569471,1129671,948420,865511,1082185,843464,1097761,922651,981760
1442,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1081467,1062966,993466,1058021,957063,1069614,1065061,1125382,995188,1086252
1443,35-44,150-174K,U,Unknown,2 Adults No Kids,2,None/Unknown,6534178,1082185,945662,906844,1130397,896617,965091,965050,1111080,1106064
1444,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,872137,860776,1029743,846502,12757065,951197,1016800,887342,1093030
1445,35-44,Under 15K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,834484,830503,840361,860776,904360,872137,6034857,1068651,1065593
1446,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,6534178,1080414,953106,6391134,907647,951526,937626,7440663,13095243
1447,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1113462,989881,908213,1013321,1008677,844165,862130,926465,898214
1448,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,836423,866227,6534178,1015247,1101010,1029743,9677200,1021416,7442303
1449,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,883404,988009,1001475,992622,12811559,12811580,1062315,1100658,883963
1450,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,849264,860776,6534178,1124729,1026011,849843,893018,8203834
1451,45-54,125-149K,A,Homeowner,1 Adult Kids,5+,3+,821867,840361,866227,858918,860776,6534178,862349,1098066,1082185,1070820
1452,45-54,25-34K,A,Unknown,2 Adults Kids,3,1,866227,6534178,995242,1039156,1133018,5590287,5584027,5584620,5585727,1023027
1453,45-54,125-149K,A,Homeowner,2 Adults Kids,3,1,820165,834484,840361,829323,837208,830503,838867,841905,860776,847982
1454,65+,75-99K,A,Homeowner,2 Adults No Kids,2,None/Unknown,823721,834484,840361,860776,861272,914190,6534178,5569471,9837092,5588666
1455,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,860776,6534178,904360,1007195,1110793,1009187,1002582,929668,5568378
1456,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,860776,847982,8090521,951590,990055,878302,1133018,929410,6463658
1457,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,820165,840361,830304,857006,910673,987724,900491,833715,1044078
1458,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,831509,840361,865456,6534178,1404121,998373,845208,1055863,990797,976199
1459,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,829323,840361,872137,865178,854496,865456,860776,948832,981944
1460,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,866227,6534178,995965,1060193,870211,8160319,845193,935284,1133018
1461,35-44,25-34K,U,Homeowner,2 Adults No Kids,2,None/Unknown,823990,831509,840361,866227,914190,907014,6534178,6533889,1070702,936634
1462,25-34,50-74K,A,Renter,2 Adults No Kids,2,None/Unknown,820165,829323,834484,867188,397896,6534178,890695,1082185,915349,7409622
1463,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,849264,847982,865178,6534178,10284946,8090537,8090560,850102
1464,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,904360,866227,856772,6534178,908531,893501,1098066,837107,923746
1465,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827656,829323,872137,6534178,1039156,866227,921406,1007195,15629917,1016782
1466,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,841266,865456,1404121,949294,903325,1018030,904360,7409944,1019479,962274
1467,35-44,50-74K,A,Probable Owner,2 Adults Kids,4,2,834484,866227,861445,6534178,1110572,13511722,1085604,1127624,1051069,1037894
1468,65+,75-99K,A,Homeowner,2 Adults No Kids,2,None/Unknown,860776,6534178,1404121,5668996,1064892,932931,1127831,1015785,981760,5570882
1469,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,853643,916122,1106523,927191,1070015,849843,6944571,1033615,921852,910673
1470,45-54,35-49K,U,Unknown,Single Female,1,None/Unknown,834484,6534178,995242,1029743,1063739,862349,10285141,12781986,945779,1070820
1471,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1073150,15972700,10285106,846081,1014675,913210,1136508,1085604,1129728
1472,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1007195,6396045,858711,1082185,6464080,1006546,13505943,960976,5567322,1127831
1473,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,830127,834484,866227,857390,1126899,9445919,10344585,1094878,1043064
1474,35-44,50-74K,U,Homeowner,Unknown,1,None/Unknown,840361,856772,908213,908846,5569230,933835,1022003,1071939,898869,862139
1475,25-34,50-74K,B,Homeowner,Single Male,1,None/Unknown,834484,845307,866227,865456,914190,6534166,6533889,6534178,1038684,969568
1476,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,838738,861272,856942,866227,420647,6533889,6534166,823099,1057749,1061394
1477,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,854496,986912,961979,975794,1125278,1029743,1061402,9570062,894511,940947
1478,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,938700,1136486,15717067,1029616,870826,1132770,821867,823721,820165,819312
1479,45-54,15-24K,U,Probable Renter,Unknown,1,None/Unknown,834484,845078,840361,849264,866227,868401,6534178,7154535,1102250,1036486
1480,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,847982,940726,1093721,994928,822677,928486,1044078,9803371,1095700,839849
1481,19-24,35-49K,U,Unknown,Single Male,1,None/Unknown,820165,827656,840361,861272,857390,859191,6534178,6533889,1050131,995242
1482,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,860776,847982,6463709,12263279,1134105,1028816,908846,995785,1022981
1483,19-24,Under 15K,U,Unknown,Unknown,1,None/Unknown,823721,840361,866227,847982,859191,882138,6534178,6534166,848015,5569230
1484,19-24,35-49K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,840361,866227,1058997,1050229,1049906,878996,929668,981944,995785
1485,35-44,50-74K,U,Homeowner,Single Male,1,None/Unknown,860720,1056509,1082185,878715,1106523,7167853,1075368,977166,964594,1069312
1486,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,859191,916767,822677,908846,831506,871162,839849,1097198,1079275,1021116
1487,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,6534178,7440663,940947,5569230,1007195,821735,914190,825882,1077490
1488,25-34,50-74K,A,Probable Owner,Single Female,2,None/Unknown,6534178,995242,1110572,926646,1082185,1059153,1092026,1029743,9881593,8119093
1489,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823721,827656,840361,845307,844818,847982,866227,865178,953476,961554
1490,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,829323,6534178,953476,976998,9297574,995242,969866,944139,1045150
1491,65+,35-49K,U,Homeowner,2 Adults No Kids,2,None/Unknown,820165,834484,829323,830127,830304,844818,901062,1053690,986947,898554
1492,65+,15-24K,A,Homeowner,2 Adults No Kids,2,None/Unknown,834484,840361,866227,883370,950550,1105623,894258,995242,1024306,1092948
